0.546875 -0.13112
0.552083 -0.0980457
0.557292 -0.0655844
0.5625 -0.0339733
0.567708 -0.0034457
0.572917 0.0257713
0.578125 0.0534576
0.583333 0.0794013
0.588542 0.103399
0.59375 0.125259
0.598958 0.144797
0.604167 0.161846
0.609375 0.176246
0.614583 0.187854
0.619792 0.196541
0.625 0.202191
0.630208 0.204704
0.635417 0.203997
0.640625 0.200001
0.645833 0.192667
0.651042 0.18196
0.65625 0.167864
0.661458 0.150379
0.666667 0.129523
0.671875 0.105331
0.677083 0.0778556
0.682292 0.0471669
0.6875 0.0133511
0.692708 -0.0234887
0.697917 -0.0632334
0.703125 -0.105748
0.708333 -0.150883
0.713542 -0.198474
0.71875 -0.248343
0.723958 -0.300297
0.729167 -0.354134
0.734375 -0.409639
0.739583 -0.466585
0.744792 -0.524738
0.75 -0.583853
0.755208 -0.64368
0.760417 -0.703959
0.765625 -0.764429
0.770833 -0.824821
0.776042 -0.884865
0.78125 -0.944289
0.786458 -1.00282
0.791667 -1.06018
0.796875 -1.11611
0.802083 -1.17032
0.807292 -1.22257
0.8125 -1.27259
0.817708 -1.32013
0.822917 -1.36493
0.828125 -1.40678
0.833333 -1.44543
0.838542 -1.48067
0.84375 -1.5123
0.848958 -1.54012
0.854167 -1.56396
0.859375 -1.58365
0.864583 -1.59904
0.869792 -1.61
0.875 -1.6164
0.880208 -1.61816
0.885417 -1.61518
0.890625 -1.60741
0.895833 -1.59478
0.901042 -1.57728
0.90625 -1.5549
0.911458 -1.52765
0.916667 -1.49555
0.921875 -1.45865
0.927083 -1.41702
0.932292 -1.37074
0.9375 -1.31991
0.942708 -1.26467
0.947917 -1.20514
0.953125 -1.14148
0.958333 -1.07386
0.963542 -1.00248
0.96875 -0.927533
0.973958 -0.849242
0.979167 -0.767837
0.984375 -0.683563
0.989583 -0.596677
0.994792 -0.507446


0 -0.7711
0.00520833 0.611767
0.0104167 -1.3314
0.015625 0.226928
0.0208333 0.0238687
0.0260417 0.307208
0.03125 0.178148
0.0364583 1.84127
0.0416667 0.905627
0.046875 0.510038
0.0520833 0.528069
0.0572917 0.805886
0.0625 0.669314
0.0677083 0.618877
0.0729167 -0.215412
0.078125 1.69202
0.0833333 0.579565
0.0885417 1.22147
0.09375 2.16981
0.0989583 1.62726
0.104167 1.94807
0.109375 2.07184
0.114583 1.33934
0.119792 2.91756
0.125 1.74178
0.130208 0.793501
0.135417 1.83317
0.140625 1.20794
0.145833 1.65617
0.151042 1.00777
0.15625 2.27937
0.161458 3.11519
0.166667 1.90398
0.171875 2.25976
0.177083 2.21546
0.182292 0.889208
0.1875 2.61706
0.192708 2.67098
0.197917 2.10188
0.203125 1.43451
0.208333 0.861914
0.213542 2.41837
0.21875 1.15049
0.223958 2.03327
0.229167 1.89036
0.234375 1.91986
0.239583 2.47217
0.244792 2.21963
0.25 1.91781
0.255208 2.48003
0.260417 0.743311
0.265625 2.82285
0.270833 1.38314
0.276042 0.913928
0.28125 0.474662
0.286458 0.339582
0.291667 0.381913
0.296875 0.629922
0.302083 0.537687
0.307292 0.925228
0.3125 0.420856
0.317708 1.01781
0.322917 2.1423
0.328125 0.0372622
0.333333 -0.107265
0.338542 -0.097297
0.34375 -0.44691
0.348958 0.22708
0.354167 0.170039
0.359375 0.123238
0.364583 0.0388243
0.369792 -0.145738
0.375 -0.385406
0.380208 0.491469
0.385417 0.931034
0.390625 0.32574
0.395833 -0.513777
0.401042 -1.28996
0.40625 -0.52635
0.411458 0.118509
0.416667 0.0905689
0.421875 -0.586948
0.427083 -1.71512
0.432292 -1.87859
0.4375 -2.33439
0.442708 -2.04939
0.447917 -0.555215
0.453125 -1.32021
0.458333 -0.626898
0.463542 0.619234
0.46875 -0.461964
0.473958 -0.633366
0.479167 -1.60759
0.484375 0.0587658
0.489583 0.13326
0.494792 0.429481
0.5 -0.0305467
0.505208 -0.353394
0.510417 1.05846
0.515625 0.82757
0.520833 0.658038
0.526042 1.48278
0.53125 -0.2389
0.536458 0.0183105
0.541667 -1.66868
0.546875 -0.78591
0.552083 -0.780057
0.557292 -0.578811
0.5625 -0.387175
0.567708 0.0360293
0.572917 0.160978
0.578125 1.01654
0.583333 0.131049
0.588542 -1.00922
0.59375 0.299783
0.598958 -0.0406003
0.604167 0.629622
0.609375 -0.687164
0.614583 0.323736
0.619792 -0.690391
0.625 0.156124
0.630208 -0.171292
0.635417 -0.700195
0.640625 -0.942003
0.645833 0.517204
0.651042 0.553003
0.65625 -0.270026
0.661458 0.460189
0.666667 -0.372125
0.671875 -0.776642
0.677083 0.758435
0.682292 -0.586982
0.6875 -0.864871
0.692708 0.369741
0.697917 -1.17821
0.703125 -0.16735
0.708333 0.0641333
0.713542 -0.761641
0.71875 -0.905016
0.723958 -0.709382
0.729167 -2.30877
0.734375 -0.96737
0.739583 -0.51439
0.744792 1.08167
0.75 0.0252152
0.755208 -0.553653
0.760417 -0.28286
0.765625 0.805838
0.770833 -1.84689
0.776042 -0.73235
0.78125 -0.462762
0.786458 0.357931
0.791667 -0.908347
0.796875 -1.2633
0.802083 -1.19661
0.807292 -0.575407
0.8125 -1.68712
0.817708 -1.18721
0.822917 -2.41535
0.828125 -1.42506
0.833333 -0.693614
0.838542 -1.67886
0.84375 -2.26755
0.848958 -1.61729
0.854167 -1.00283
0.859375 -1.13996
0.864583 -0.534168
0.869792 -1.93746
0.875 -1.36588
0.880208 -2.20535
0.885417 -1.87376
0.890625 -1.5439
0.895833 -1.90272
0.901042 -2.11924
0.90625 -0.812218
0.911458 -2.07513
0.916667 -0.805767
0.921875 -2.12687
0.927083 -0.973149
0.932292 -1.97575
0.9375 -1.48451
0.942708 -1.61527
0.947917 -1.37517
0.953125 -0.736962
0.958333 -1.71108
0.963542 -2.30906
0.96875 -1.74022
0.973958 0.0104457
0.979167 -1.22049
0.984375 0.0815899
0.989583 -0.606685
0.994792 0.312936


0 -0.368156
0.00520833 -0.271677
0.0104167 -0.173691
0.015625 -0.0745008
0.0208333 0.0255853
0.0260417 0.126255
0.03125 0.227192
0.0364583 0.328079
0.0416667 0.428596
0.046875 0.528427
0.0520833 0.627254
0.0572917 0.724764
0.0625 0.820648
0.0677083 0.914601
0.0729167 1.00633
0.078125 1.09553
0.0833333 1.18194
0.0885417 1.26529
0.09375 1.3453
0.0989583 1.42173
0.104167 1.49436
0.109375 1.56295
0.114583 1.6273
0.119792 1.68723
0.125 1.74255
0.130208 1.7931
0.135417 1.83876
0.140625 1.8794
0.145833 1.9149
0.151042 1.9452
0.15625 1.97022
0.161458 1.98991
0.166667 2.00426
0.171875 2.01324
0.177083 2.01689
0.182292 2.01521
0.1875 2.00828
0.192708 1.99615
0.197917 1.97892
0.203125 1.95668
0.208333 1.92957
0.213542 1.89773
0.21875 1.86132
0.223958 1.8205
0.229167 1.77547
0.234375 1.72642
0.239583 1.67359
0.244792 1.61718
0.25 1.55745
0.255208 1.49465
0.260417 1.42902
0.265625 1.36085
0.270833 1.29041
0.276042 1.21797
0.28125 1.14383
0.286458 1.06827
0.291667 0.991583
0.296875 0.914062
0.302083 0.836
0.307292 0.757688
0.3125 0.679415
0.317708 0.601466
0.322917 0.524122
0.328125 0.447656
0.333333 0.372335
0.338542 0.298419
0.34375 0.226158
0.348958 0.15579
0.354167 0.0875451
0.359375 0.0216382
0.364583 -0.0417269
0.369792 -0.102361
0.375 -0.160088
0.380208 -0.214748
0.385417 -0.266197
0.390625 -0.314307
0.395833 -0.358966
0.401042 -0.40008
0.40625 -0.437571
0.411458 -0.471379
0.416667 -0.501463
0.421875 -0.527799
0.427083 -0.55038
0.432292 -0.569217
0.4375 -0.58434
0.442708 -0.595794
0.447917 -0.603642
0.453125 -0.607964
0.458333 -0.608856
0.463542 -0.606429
0.46875 -0.600809
0.473958 -0.592136
0.479167 -0.580566
0.484375 -0.566264
0.489583 -0.54941
0.494792 -0.530194
0.5 -0.508815
0.505208 -0.485484
0.510417 -0.460417
0.515625 -0.433838
0.520833 -0.405979
0.526042 -0.377075
0.53125 -0.347364
0.536458 -0.317088
0.541667 -0.28649
0.546875 -0.255813
0.552083 -0.2253
0.557292 -0.195192
0.5625 -0.165725
0.567708 -0.137131
0.572917 -0.10964
0.578125 -0.0834705
0.583333 -0.0588369
0.588542 -0.0359436
0.59375 -0.0149857
0.598958 0.0038522
0.604167 0.020397
0.609375 0.0344877
0.614583 0.0459765
0.619792 0.0547294
0.625 0.0606267
0.630208 0.0635638
0.635417 0.0634517
0.640625 0.0602172
0.645833 0.053804
0.651042 0.044172
0.65625 0.0312985
0.661458 0.0151776
0.666667 -0.00417893
0.671875 -0.0267425
0.677083 -0.0524671
0.682292 -0.0812896
0.6875 -0.11313
0.692708 -0.147893
0.697917 -0.185465
0.703125 -0.225718
0.708333 -0.268509
0.713542 -0.313679
0.71875 -0.361057
0.723958 -0.410457
0.729167 -0.461681
0.734375 -0.514521
0.739583 -0.568756
0.744792 -0.624155
0.75 -0.680481
0.755208 -0.737486
0.760417 -0.794917
0.765625 -0.852515
0.770833 -0.910017
0.776042 -0.967155
0.78125 -1.02366
0.786458 -1.07926
0.791667 -1.13369
0.796875 -1.18668
0.802083 -1.23795
0.807292 -1.28726
0.8125 -1.33434
0.817708 -1.37894
0.822917 -1.42081
0.828125 -1.45972
0.833333 -1.49544
0.838542 -1.52776
0.84375 -1.55647
0.848958 -1.58138
0.854167 -1.6023
0.859375 -1.61907
0.864583 -1.63155
0.869792 -1.63959
0.875 -1.64308
0.880208 -1.64192
0.885417 -1.63602
0.890625 -1.62531
0.895833 -1.60974
0.901042 -1.58929
0.90625 -1.56395
0.911458 -1.53371
0.916667 -1.49862
0.921875 -1.4587
0.927083 -1.41404
0.932292 -1.36471
0.9375 -1.31081
0.942708 -1.25246
0.947917 -1.18981
0.953125 -1.123
0.958333 -1.05221
0.963542 -0.977626
0.96875 -0.899451
0.973958 -0.817905
0.979167 -0.733219
0.984375 -0.645638
0.989583 -0.55542
0.994792 -0.462833


0 -0.463097
0.00520833 -0.364871
0.0104167 -0.264061
0.015625 -0.160997
0.0208333 -0.0560248
0.0260417 0.0504961
0.03125 0.158193
0.0364583 0.266684
0.0416667 0.375577
0.046875 0.484472
0.0520833 0.592967
0.0572917 0.700653
0.0625 0.807125
0.0677083 0.911977
0.0729167 1.0148
0.078125 1.11521
0.0833333 1.21281
0.0885417 1.30723
0.09375 1.39809
0.0989583 1.48504
0.104167 1.56775
0.109375 1.6459
0.114583 1.7192
0.119792 1.78736
0.125 1.85013
0.130208 1.90728
0.135417 1.95861
0.140625 2.00395
0.145833 2.04313
0.151042 2.07605
0.15625 2.10261
0.161458 2.12275
0.166667 2.13644
0.171875 2.14368
0.177083 2.1445
0.182292 2.13895
0.1875 2.12713
0.192708 2.10915
0.197917 2.08516
0.203125 2.05532
0.208333 2.01984
0.213542 1.97893
0.21875 1.93285
0.223958 1.88185
0.229167 1.82623
0.234375 1.76629
0.239583 1.70235
0.244792 1.63475
0.25 1.56383
0.255208 1.48995
0.260417 1.41348
0.265625 1.33479
0.270833 1.25426
0.276042 1.17226
0.28125 1.08918
0.286458 1.00538
0.291667 0.921244
0.296875 0.837129
0.302083 0.753393
0.307292 0.670383
0.3125 0.588431
0.317708 0.50786
0.322917 0.428973
0.328125 0.352061
0.333333 0.277394
0.338542 0.205225
0.34375 0.135788
0.348958 0.0692943
0.354167 0.00593501
0.359375 -0.0541205
0.364583 -0.110725
0.369792 -0.163755
0.375 -0.213107
0.380208 -0.258703
0.385417 -0.300485
0.390625 -0.338418
0.395833 -0.372488
0.401042 -0.402704
0.40625 -0.429092
0.411458 -0.4517
0.416667 -0.470595
0.421875 -0.485858
0.427083 -0.497591
0.432292 -0.50591
0.4375 -0.510945
0.442708 -0.512838
0.447917 -0.511745
0.453125 -0.507832
0.458333 -0.501273
0.463542 -0.492252
0.46875 -0.480959
0.473958 -0.467588
0.479167 -0.452339
0.484375 -0.435414
0.489583 -0.417018
0.494792 -0.397355
0.5 -0.37663
0.505208 -0.355046
0.510417 -0.332803
0.515625 -0.310099
0.520833 -0.287126
0.526042 -0.264073
0.53125 -0.241122
0.536458 -0.21845
0.541667 -0.196227
0.546875 -0.174615
0.552083 -0.153769
0.557292 -0.133838
0.5625 -0.114959
0.567708 -0.0972637
0.572917 -0.0808746
0.578125 -0.0659056
0.583333 -0.0524621
0.588542 -0.0406409
0.59375 -0.0305306
0.598958 -0.0222113
0.604167 -0.0157547
0.609375 -0.0112247
0.614583 -0.00867692
0.619792 -0.00815947
0.625 -0.00971261
0.630208 -0.0133692
0.635417 -0.0191549
0.640625 -0.0270879
0.645833 -0.0371796
0.651042 -0.0494344
0.65625 -0.06385
0.661458 -0.0804172
0.666667 -0.0991202
0.671875 -0.119937
0.677083 -0.142837
0.682292 -0.167786
0.6875 -0.194741
0.692708 -0.223652
0.697917 -0.254463
0.703125 -0.287112
0.708333 -0.321528
0.713542 -0.357634
0.71875 -0.395344
0.723958 -0.434567
0.729167 -0.475203
0.734375 -0.517145
0.739583 -0.560277
0.744792 -0.604477
0.75 -0.649612
0.755208 -0.695545
0.760417 -0.742129
0.765625 -0.789208
0.770833 -0.836622
0.776042 -0.884199
0.78125 -0.931762
0.786458 -0.979129
0.791667 -1.02611
0.796875 -1.0725
0.802083 -1.1181
0.807292 -1.16271
0.8125 -1.20611
0.817708 -1.24809
0.822917 -1.28842
0.828125 -1.32688
0.833333 -1.36326
0.838542 -1.39732
0.84375 -1.42886
0.848958 -1.45764
0.854167 -1.48345
0.859375 -1.50607
0.864583 -1.52531
0.869792 -1.54096
0.875 -1.55282
0.880208 -1.56072
0.885417 -1.56449
0.890625 -1.56395
0.895833 -1.55898
0.901042 -1.54942
0.90625 -1.53518
0.911458 -1.51615
0.916667 -1.49224
0.921875 -1.4634
0.927083 -1.42958
0.932292 -1.39077
0.9375 -1.34696
0.942708 -1.29817
0.947917 -1.24446
0.953125 -1.18589
0.958333 -1.12255
0.963542 -1.05456
0.96875 -0.982058
0.973958 -0.90521
0.979167 -0.824203
0.984375 -0.739245
0.989583 -0.650568
0.994792 -0.558428
